table_path,column_name,column_id,column_type,row_id,gt_val
USA_CSV0000000000035902__15.csv,NUMBER CLASS K CURVES,13,num,42070,0
USA_CSV0000000000035902__15.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,30318,4
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_R,11,num,55108,0
USA_CSV0000000000033847__17.csv,SURV_H,20,num,35576,0
CAN_CSV0000000000004711.csv,SCALAR_ID,9,num,32326,6
USA_CSV0000000000033847__17.csv,VSF,7,num,32852,0.22
CAN_CSV0000000000000691.csv,Sex,3,cate,105203,Both sexes
CAN_CSV0000000000001435.csv,MODIFIER,6,cate,45671,~~~~~
USA_CSV0000000000035902__15.csv,VOLUME/SERVICE FLOW RATIO,35,num,31832,0.38
CAN_CSV0000000000014052.csv,UOM_ID,7,num,4719,223
USA_CSV0000000000033847__17.csv,SURV_H,20,num,38320,0
USA_CSV0000000000035902__15.csv,LENGTH CLASS E CURVES,0,num,111,0.0
CAN_CSV0000000000005927.csv,UOM_ID,6,num,11733,81
USA_CSV0000000000033847__4.csv,SPECIAL_SYSTEMS,26,num,16139,0
USA_CSV0000000000033847__4.csv,IS_METRIC,12,num,5986,0
CAN_CSV0000000000000624.csv,DECIMALS,16,num,26655,1
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,42582,0
CAN_CSV0000000000015700.csv,"Household spending, shelter",2,cate,16926,Traveller accommodation
USA_CSV0000000000033847__14.csv,COUNTY_CODE,22,num,33448,57
USA_CSV0000000000037101__16.csv,SHOULDER_WIDTH_R,19,num,37019,0
CAN_CSV0000000000006650.csv,SCALAR_ID,8,num,70489,0
USA_CSV0000000000033847__4.csv,PERC_SIGHT,11,num,19781,40
USA_CSV0000000000033847__12.csv,TOLL,3,num,21281,0
USA_CSV0000000000035902__18.csv,FEDERAL-AID SYSTEM,3,num,5367,8
USA_CSV0000000000035902__18.csv,NUMBER CLASS E CURVES,11,num,11543,0
USA_CSV0000000000033847__14.csv,OWNERSHIP,16,num,32221,4
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,450226,Dissatisfied with neighbourhood
USA_CSV0000000000033847__4.csv,SAMPLING_TECH,9,num,1293,0
USA_CSV0000000000033847__12.csv,SHOULDER_WIDTH_L,14,num,16896,4
USA_CSV0000000000035902__15.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,16653,0
USA_CSV0000000000035902__15.csv,NUMBER CLASS D GRADES,33,num,52881,0
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,1591,BC
USA_CSV0000000000035902__15.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,52685,4
CAN_CSV0000000000000893.csv,Business activities,5,cate,143018,Research and development (R&D)
USA_CSV0000000000033847__3.csv,DONUT_EXP_FACTOR,5,num,20089,0.0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,243520,Parental benefits
CAN_CSV0000000000002294.csv,STATUS,13,cate,282443,x
CAN_CSV0000000000000624.csv,Sexual orientation,3,cate,13786,Heterosexual
CAN_CSV0000000000002294.csv,GEO,1,cate,8998,"Large urban population centres, Newfoundland and Labrador"
USA_CSV0000000000035902__18.csv,FUNCTIONAL SYSTEM,29,num,22634,14
CAN_CSV0000000000005927.csv,UOM_ID,6,num,1189,81
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,385881,Apartment in a building that has five or more storeys
CAN_CSV0000000000013946.csv,SCALAR_FACTOR,9,cate,4659,thousands
USA_CSV0000000000035902__16.csv,DRAINAGE ADEQUACY,15,num,3721,2
USA_CSV0000000000033847__14.csv,LANE_WIDTH,23,num,24172,12
USA_CSV0000000000033847__17.csv,GRADES_E,10,num,19649,0.0
CAN_CSV0000000000002294.csv,GEO,1,cate,333080,"Other census metropolitan areas, British Columbia"
CAN_CSV0000000000001435.csv,MODIFIER,6,cate,15727,~~~~~
CAN_CSV0000000000000624.csv,SCALAR_ID,11,num,26657,0
USA_CSV0000000000035902__18.csv,K-FACTOR,10,num,4423,10
CAN_CSV0000000000002294.csv,DECIMALS,14,num,411974,1
USA_CSV0000000000035902__15.csv,DIRECTIONAL FACTOR,1,num,20726,60
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,313602,Renter
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,159139,Single-detached house
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,162441,0
USA_CSV0000000000033847__12.csv,GRADES_A,21,num,38831,0.0
USA_CSV0000000000035902__16.csv,TYPE OF IMPROVEMENT,14,num,30081,0
CAN_CSV0000000000015700.csv,GEO,1,cate,8781,Nunavut
USA_CSV0000000000035902__15.csv,RIGHT OF WAY WIDTH,2,num,31958,60
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,321532,11 years
USA_CSV0000000000035902__15.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,17918,2
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,162253,2021
CAN_CSV0000000000002294.csv,DECIMALS,14,num,8925,1
USA_CSV0000000000037101__16.csv,GF_SYSTEM,6,num,29284,4
USA_CSV0000000000035902__15.csv,NUMBER CLASS D GRADES,33,num,1694,0
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,255147,Semi-detached house
USA_CSV0000000000033847__3.csv,PERC_SIGHT,11,num,34839,0
CAN_CSV0000000000000691.csv,Age group,4,cate,141598,Under 25 years
CAN_CSV0000000000004711.csv,DECIMALS,13,num,658,0
USA_CSV0000000000035902__18.csv,FEDERAL-AID SYSTEM,3,num,18114,3
USA_CSV0000000000033847__14.csv,IS_SAMPLE,15,num,15720,1
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,330113,Satisfied with neighbourhood
USA_CSV0000000000035902__16.csv,NUMBER CLASS H CURVES,25,num,26777,0
CAN_CSV0000000000001435.csv,LF_SLOPE,13,cate,11690,D
USA_CSV0000000000035902__15.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,28899,0
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,108060,Obtained capacity by merger or acquisition
CAN_CSV0000000000006650.csv,DECIMALS,12,num,44078,0
CAN_CSV0000000000014005.csv,National Household Survey Profile,3,cate,7806,"Post-secondary graduates aged 25 to 54, proportion of population aged 25 to 54"
USA_CSV0000000000033847__3.csv,CURVES_D,1,num,37545,0.0
USA_CSV0000000000035902__16.csv,GENERAL CLIMATE ZONE,20,num,12717,3
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,392872,Parental benefits
CAN_CSV0000000000008933.csv,Prior Year - %,8,num,1022,100.0
USA_CSV0000000000033847__14.csv,TURN_LANES_R,6,num,23297,3
USA_CSV0000000000033847__3.csv,AT_GRADE_SIGNS,13,num,14667,0
USA_CSV0000000000035902__16.csv,SECTION/GROUPED LENGTH,36,num,14291,0.13
CAN_CSV0000000000001435.csv,LF_TYPE,12,cate,9816,U
CAN_CSV0000000000004711.csv,Trade partners,4,cate,30245,Costa Rica
USA_CSV0000000000033847__4.csv,VERT_ALIGN,4,num,34022,0
CAN_CSV0000000000000624.csv,GEO,1,cate,36083,British Columbia
CAN_CSV0000000000007018.csv,Enterprise size,4,cate,3535,"Total, all enterprise sizes"
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,57599,Rail transportation [482]
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,62071,Parental benefits
CAN_CSV0000000000006809.csv,"ï»¿""REF_DATE""",0,num,11614,2012
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,301441,Under 1 year
USA_CSV0000000000037101__16.csv,TYPE_FACILITY,14,num,4007,2
CAN_CSV0000000000002294.csv,DECIMALS,14,num,226467,1
USA_CSV0000000000033847__3.csv,GRADES_B,18,num,39025,0.24
USA_CSV0000000000035902__15.csv,NUMBER CLASS B GRADES,38,num,10729,1
USA_CSV0000000000037101__16.csv,SAMPLING_TECH,11,num,61293,0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,448966,2018
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,315466,0
USA_CSV0000000000035902__18.csv,IS WIDENING FEASIBLE?,22,num,26371,5
USA_CSV0000000000033847__12.csv,VSF,7,num,33977,0.14
CAN_CSV0000000000005892.csv,GEO,1,cate,22874,Ontario
USA_CSV0000000000037101__16.csv,WIDE_FEAS,1,num,63283,5
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,145922,Closed an existing facility or contracted capacity
USA_CSV0000000000033847__3.csv,PERC_COMBINATION,19,num,42147,11
CAN_CSV0000000000000691.csv,UOM_ID,6,num,50426,249
USA_CSV0000000000033847__14.csv,TURN_LANES_R,6,num,4307,0
CAN_CSV0000000000012679.csv,North American Industry Classification System (NAICS),3,cate,2215,"Farm, lawn, garden machinery and equipment, construction, forestry, mining, industrial machinery equipment and supplies, and other machinery, equipment and supplies merchant wholesalers"
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,123442,0
CAN_CSV0000000000013008.csv,DECIMALS,12,num,2638,1
USA_CSV0000000000033847__14.csv,GRADES_E,10,num,14961,0.0
CAN_CSV0000000000004711.csv,Trade partners,4,cate,5904,Cayman Islands
CAN_CSV0000000000000691.csv,Age group,4,cate,202910,55 and over
CAN_CSV0000000000001724__11.csv,"Purchases, materials and sub-contracts
Achats, matériaux et sous-traitances",39,num,3131,99999.9
USA_CSV0000000000035902__15.csv,MEASURED PAVEMENT ROUGHNESS,12,num,43365,0
CAN_CSV0000000000014005.csv,SCALAR_ID,7,num,176,0
USA_CSV0000000000033847__12.csv,IS_SAMPLE,15,num,33394,1
CAN_CSV0000000000002294.csv,GEO,1,cate,217314,"Rural areas, Yukon"
CAN_CSV0000000000000893.csv,UOM_ID,8,num,63655,239
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,26118,No change
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,57533,0
USA_CSV0000000000033847__12.csv,UNBUILT_FACILITY,19,num,57581,0
USA_CSV0000000000035902__18.csv,DRAINAGE ADEQUACY,15,num,15743,1
USA_CSV0000000000033847__4.csv,SURV_A,23,num,23416,0
USA_CSV0000000000033847__4.csv,CURVES_A,24,num,3511,0.32
CAN_CSV0000000000000691.csv,DECIMALS,12,num,194785,0
USA_CSV0000000000035902__15.csv,NUMBER CLASS K CURVES,13,num,32596,0
CAN_CSV0000000000002294.csv,UOM_ID,7,num,418584,223
CAN_CSV0000000000000691.csv,UOM_ID,6,num,386808,249
CAN_CSV0000000000006650.csv,SCALAR_FACTOR,7,cate,23777,thousands
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,14422,2021
CAN_CSV0000000000001435.csv,PROFILE,7,cate,25059,A
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_L,14,num,34856,0
USA_CSV0000000000033847__12.csv,PERC_SINGLE_UNIT,1,num,60915,2
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,29738,2
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,152184,Bakeries and tortilla manufacturing [3118]
USA_CSV0000000000033847__17.csv,PEAK_PARKING,24,num,18483,3
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,67844,SK
USA_CSV0000000000035902__16.csv,FUNCTIONAL SYSTEM,29,num,43285,16
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,367945,0
USA_CSV0000000000033847__12.csv,RURAL_URBAN,4,num,35187,3
CAN_CSV0000000000001724__11.csv,"Top Quartile Advertising and promotion
Quart supérieur Publicité et promotion",1,num,9493,0.0
USA_CSV0000000000033847__14.csv,CURVES_E,29,num,35787,0.0
CAN_CSV0000000000014052.csv,GEO,1,cate,18103,New Brunswick
CAN_CSV0000000000000691.csv,DECIMALS,12,num,401325,0
CAN_CSV0000000000000624.csv,STATUS,15,cate,24001,E
USA_CSV0000000000033847__3.csv,BEGIN_LRS,25,num,12400,18.094
USA_CSV0000000000035902__18.csv,NUMBER CLASS H CURVES,25,num,2107,2
USA_CSV0000000000033847__12.csv,LANE_WIDTH,23,num,4226,12
CAN_CSV0000000000007018.csv,Use of clean technologies,5,cate,26256,"Agriculture, aquaculture, forestry or biodiversity improvements"
USA_CSV0000000000035902__16.csv,MEDIAN TYPE,9,num,28142,4
USA_CSV0000000000035902__16.csv,PEAK CAPACITY,32,num,1248,3720
USA_CSV0000000000035902__15.csv,LENGTH CLASS H CURVES,23,num,43318,0.0
CAN_CSV0000000000001724__11.csv,"Upper Middle Professional and business fees
3e quart Intérêts et frais bancaires",29,num,24824,99999.9
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,1673,2018
CAN_CSV0000000000001724__11.csv,"Lower Middle Purchases, materials and sub-contracts
2e quart Achats, matériaux et sous-traitances",10,num,38146,99999.9
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,51802,SK
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,187133,2021
CAN_CSV0000000000000624.csv,Sex,4,cate,7212,Male
USA_CSV0000000000035902__16.csv,DIRECTIONAL FACTOR,1,num,24622,60
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,113581,Household appliance manufacturing [3352]
USA_CSV0000000000033847__4.csv,IS_DONUT,7,num,1503,0
USA_CSV0000000000033847__12.csv,RURAL_URBAN,4,num,28425,1
CAN_CSV0000000000000893.csv,VALUE,13,num,143169,0.0
USA_CSV0000000000035902__18.csv,LENGTH CLASS F GRADES,19,num,15360,0.0
CAN_CSV0000000000013732.csv,"ï»¿""REF_DATE""",0,num,9951,1987
UK_CSV0000000000007396__13.csv,Knee Replacement OKS Post-Op Q Predicted,2,num,12159,40.67344071
CAN_CSV0000000000001435.csv,LF_SEGMENT,4,cate,74631,M
USA_CSV0000000000035902__15.csv,TYPE OF SUBGRADE,27,num,13029,2
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,37106,Medium-sized enterprises (100 to 249 employees)
USA_CSV0000000000035902__18.csv,RURAL/URBAN,16,num,1225,3
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_R,11,num,4214,3
CAN_CSV0000000000004711.csv,UOM_ID,7,num,13917,81
USA_CSV0000000000033847__17.csv,LANE_WIDTH,23,num,16676,12
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,147552,Total enterprises
CAN_CSV0000000000000691.csv,GEO,1,cate,124361,Quebec
USA_CSV0000000000035902__16.csv,NUMBER CLASS A CURVES,6,num,2274,0
USA_CSV0000000000035902__18.csv,RIGHT OF WAY WIDTH,2,num,15902,66
CAN_CSV0000000000000691.csv,Sex,3,cate,134272,Both sexes
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,339352,Apartment in a building that has fewer than five storeys
USA_CSV0000000000035902__16.csv,IS WIDENING FEASIBLE?,22,num,45426,5
USA_CSV0000000000033847__3.csv,AT_GRADE_SIGNS,13,num,6298,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,206532,0
USA_CSV0000000000035902__16.csv,LENGTH CLASS F GRADES,19,num,38439,0.0
USA_CSV0000000000033847__3.csv,VERT_ALIGN,4,num,33505,0
CAN_CSV0000000000002294.csv,UOM_ID,7,num,330580,223
CAN_CSV0000000000002294.csv,GEO,1,cate,298264,"Regina, Saskatchewan"
USA_CSV0000000000033847__17.csv,CURVES_E,29,num,25224,0.0
CAN_CSV0000000000001435.csv,LF_SLOPE,13,cate,10476,A
CAN_CSV0000000000001435.csv,TEXCAT,14,cate,65643,medium
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,172407,Renter in social and affordable housing
USA_CSV0000000000033847__14.csv,IS_SAMPLE,15,num,14685,1
CAN_CSV0000000000002294.csv,DECIMALS,14,num,124468,0
USA_CSV0000000000035902__15.csv,RURAL/URBAN,16,num,5484,3
CAN_CSV0000000000000893.csv,GEO,1,cate,158195,Ontario
USA_CSV0000000000033847__12.csv,VSF,7,num,12259,0.08
CAN_CSV0000000000001724__11.csv,"Upper Middle Professional and business fees
3e quart Intérêts et frais bancaires",29,num,13363,99999.9
CAN_CSV0000000000000691.csv,Age group,4,cate,299515,All ages
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,443731,0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,114822,Renter
CAN_CSV0000000000014850.csv,TERM_EN_PARAMETER,2,cate,7548,correct
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,18496,0
CAN_CSV0000000000006650.csv,GEO,1,cate,16934,Manitoba
USA_CSV0000000000035902__16.csv,MEDIAN TYPE,9,num,44538,3
USA_CSV0000000000033847__12.csv,TYPE_FACILITY,5,num,12607,2
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNAL,2,num,1123,0
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,10254,impast
CAN_CSV0000000000002294.csv,GEO,1,cate,195952,"Medium population centres, British Columbia"
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,173071,Wood product manufacturing [321]
USA_CSV0000000000033847__17.csv,AT_GRADE_SIGNS,9,num,15627,0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,252136,Training benefits
CAN_CSV0000000000001435.csv,LANDFORM,11,cate,58190,Undulating (u) - B or 4
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,140451,Total enterprises
CAN_CSV0000000000001435.csv,LF_SLOPE,13,cate,420,D
CAN_CSV0000000000002294.csv,UOM_ID,7,num,96763,239
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,296220,2018
CAN_CSV0000000000002294.csv,DECIMALS,14,num,429038,1
USA_CSV0000000000035902__15.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,14264,3
CAN_CSV0000000000022085.csv,2006 - %,6,num,32734,6.1
USA_CSV0000000000033847__12.csv,THROUGH_LANES,0,num,17317,2
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,446152,0
USA_CSV0000000000033847__3.csv,PERC_COMBINATION,19,num,7550,4
UK_CSV0000000000007396__13.csv,Pre-Op Q EQ5D Index,9,num,8195,0.691
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,352131,Adoption benefits
CAN_CSV0000000000006650.csv,UOM_ID,6,num,18473,81
CAN_CSV0000000000001724__11.csv,"Interest and bank charges
Intérêts et frais bancaires",16,num,14542,3.6
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,133156,2018
CAN_CSV0000000000000691.csv,GEO,1,cate,20876,Saskatchewan
CAN_CSV0000000000013732.csv,North American Industry Classification System (NAICS),4,cate,15523,Manufacturing
USA_CSV0000000000037101__16.csv,COUNTY_CODE,5,num,26109,155
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,249021,Single-detached house
CAN_CSV0000000000000893.csv,VALUE,13,num,82406,0.0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,160445,2018
USA_CSV0000000000035902__18.csv,K-FACTOR,10,num,15912,10
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.8",35,num,14908,50.0
CAN_CSV0000000000001724__11.csv,"Top Quartile Advertising and promotion
Quart supérieur Publicité et promotion",1,num,3711,99999.9
CAN_CSV0000000000004711.csv,UOM_ID,7,num,17330,81
USA_CSV0000000000035902__16.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,13371,3
UK_CSV0000000000003896__0.csv,Varicose Vein Post-Op Q Left Front Count,0,num,746,3
CAN_CSV0000000000000691.csv,DECIMALS,12,num,194708,0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,324577,2018
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,332217,Apartment or flat in a duplex
CAN_CSV0000000000001435.csv,PROFILE,7,cate,13750,A
USA_CSV0000000000035902__15.csv,FEDERAL-AID SYSTEM,3,num,938,8
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,163674,Does not apply
USA_CSV0000000000033847__14.csv,GRADES_B,28,num,17155,0.1
CAN_CSV0000000000000691.csv,Sex,3,cate,105381,Both sexes
USA_CSV0000000000033847__17.csv,SHOULDER_WIDTH_R,11,num,26368,4
CAN_CSV0000000000002294.csv,UOM,6,cate,16241,Percent
USA_CSV0000000000035902__15.csv,MEDIAN TYPE,9,num,25249,3
CAN_CSV0000000000015700.csv,UOM,4,cate,20802,Number
CAN_CSV0000000000001435.csv,LANDFORM,11,cate,17792,Undulating (u) - A or 1
USA_CSV0000000000033847__14.csv,GRADES_B,28,num,39532,0.0
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,125137,0
CAN_CSV0000000000000691.csv,Age group,4,cate,39144,All ages
USA_CSV0000000000037101__16.csv,BEGIN_LRS,12,num,26725,0.0
USA_CSV0000000000033847__3.csv,URBAN_CODE,0,num,15789,0
CAN_CSV0000000000001435.csv,LF_SLOPE,13,cate,33083,B
CAN_CSV0000000000000691.csv,Age group,4,cate,315750,55 and over
CAN_CSV0000000000002294.csv,GEO,1,cate,447168,"Total, medium population centres"
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,245920,0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,267393,Sickness benefits
USA_CSV0000000000033847__3.csv,SURV_A,23,num,20454,0
CAN_CSV0000000000000691.csv,Sex,3,cate,473772,Males
CAN_CSV0000000000001724__11.csv,"Top Quartile Advertising and promotion
Quart supérieur Publicité et promotion",1,num,35636,99999.9
CAN_CSV0000000000001435.csv,MODIFIER,6,cate,6876,~~~~~
USA_CSV0000000000035902__15.csv,LENGTH CLASS B CURVES,17,num,51737,0.0
USA_CSV0000000000033847__12.csv,SURV_H,20,num,13376,0
SG_CSV0000000000000925__0.csv,ban_q18_q191,28,cate,639,No
USA_CSV0000000000033847__12.csv,PEAK_PARKING,24,num,40448,3
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,52218,0
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,25183,2 years
USA_CSV0000000000035902__15.csv,MEDIAN TYPE,9,num,4208,3
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,13442,2018
CAN_CSV0000000000002294.csv,DECIMALS,14,num,147106,1
USA_CSV0000000000033847__4.csv,NHS,6,num,25851,0
CAN_CSV0000000000015700.csv,GEO,1,cate,7573,Nova Scotia
USA_CSV0000000000033847__14.csv,PERC_SINGLE_UNIT,1,num,14956,2
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,60737,0
UK_CSV0000000000003896__0.csv,Varicose Vein AVVQ Post-Op Q Predicted,19,num,1785,4.987209341
CAN_CSV0000000000005927.csv,Financial estimates,4,cate,23419,Cost of goods sold
USA_CSV0000000000033847__3.csv,GRADES_B,18,num,14996,0.73
CAN_CSV0000000000015700.csv,SCALAR_ID,7,num,3135,0
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Delivery, shipping and warehouse expense
Quart inférieur Livraison, expédition et entreposage",27,num,40753,0.1
CAN_CSV0000000000000691.csv,GEO,1,cate,27551,Quebec
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,49736,Total enterprises
USA_CSV0000000000037101__16.csv,WIDE_FEAS,1,num,26839,5
CAN_CSV0000000000000691.csv,DECIMALS,12,num,174097,0
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,328907,Very satisfied with dwelling
CAN_CSV0000000000000893.csv,VALUE,13,num,36064,63.6
CAN_CSV0000000000000691.csv,GEO,1,cate,313785,Outside Canada
USA_CSV0000000000037101__16.csv,STD_VOLUME_GROUP,13,num,55821,7
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,46145,Satisfied with neighbourhood
USA_CSV0000000000035902__18.csv,TYPE OF SUBGRADE,27,num,29452,2
CAN_CSV0000000000008164.csv,DOMAINE_FR,4,cate,14060,SÃ©curitÃ©
USA_CSV0000000000033847__12.csv,THROUGH_LANES,0,num,43841,2
USA_CSV0000000000033847__4.csv,PERC_COMBINATION,19,num,1370,1
CAN_CSV0000000000000893.csv,STATUS,14,cate,166209,x
USA_CSV0000000000035902__16.csv,STATE,31,num,49236,72
USA_CSV0000000000035902__16.csv,NUMBER CLASS H CURVES,25,num,21179,0
