table_path,column_name,column_id,column_type,row_id,gt_val
csvData10168387.csv,JP,5,num,10,23
csvData17658548__0.csv,sb,1,num,19,1
csvData29230622__0.csv,PA,5,num,141,748
csvData22335715__0.csv,hr,5,num,9,0
csvData29230622__0.csv,oppSLG,0,num,37,0.416
csvData9103974__6.csv,GS,0,num,19,30
csvData26724876__3.csv,PF,7,num,1,2.3
csvData24341501__0.csv,SLG,6,num,41,0.484
csvData26817631__5.csv,BLK%,5,num,30,6.3
csvData24131822__7.csv,oppTAv,4,num,3,0.263
csvData29230622__3.csv,TEAM,3,cate,212,KCA
csvData24341501__0.csv,SLG,6,num,183,0.136
csvData6917053__0.csv,SLG,4,num,7,0.552
csvData22709338__0.csv,a,2,num,21,12
csvData8288967__16.csv,Tm,1,cate,52,KCR
csvData20075499__7.csv,Team,1,cate,9,LHV
csvData10074535__12.csv,SH,3,num,5,1
csvData14512292__0.csv,OBP,1,num,15,0.385
csvData3178438__15.csv,3PA,4,num,34,20.0
csvData13726780__2.csv,Tm,2,cate,18,Tm
csvData7222492__5.csv,FTM,8,num,84,12.0
csvData1140150.csv,CN (cm),7,num,10,110
csvData7222492__5.csv,PF,6,num,88,17.3
csvData29230622__0.csv,G,6,num,2,20
csvData29230622__0.csv,TEAM,3,cate,196,TEX
csvData24341501__0.csv,IP,9,num,249,192.0
csvData11859275__3.csv,rbi,3,num,24,1
csvData28507633__1.csv,STL%,2,num,4,0.0
csvData26724876__2.csv,PPG,3,num,5,13.8
csvData3726343__7.csv,SB,6,num,6,0
csvData7222492__5.csv,BPG,2,num,54,4.2
csvData23138641__17.csv,Team,6,cate,285,Vancouver
csvData4823585__2.csv,Player,1,cate,27,G Angulo
csvData6605406__3.csv,PPG,2,num,5,8.6
csvData28672318__5.csv,GDP,5,num,26,0
csvData8804961__3.csv,3B,5,num,23,0
csvData29230622__3.csv,G,6,num,114,70
csvData18493125__12.csv,SH,4,num,0,0
csvData10051410.csv,UK,3,num,0,2
csvData24341501__0.csv,TEAM,2,cate,281,MIL
csvData5124506__7.csv,AB,7,num,45,12
csvData6468042__0.csv,STL,6,num,37,1.4
csvData21300577__1.csv,2B,3,num,27,25
csvData3653270__0.csv,a/s,2,num,15,0.04
csvData18786685__0.csv,Player,0,cate,13,Ryan Dougherty
csvData29230622__3.csv,G,6,num,181,33
csvData9702682__1.csv,r,3,num,4,6
csvData23003743__3.csv,H,0,num,22,83
csvData6468042__0.csv,3PM,2,num,30,2.2
csvData13434912__7.csv,OPS,5,num,78,0.549
csvData3726343__7.csv,SB,6,num,28,3
csvData24341501__0.csv,TEAM,2,cate,34,HOU
csvData1068737__2.csv,FTA,4,num,1,2.6
csvData6605406__3.csv,FGM,0,num,43,2.8
csvData26649044__3.csv,Acquired,5,cate,7,Amateur Draft
csvData158232__2.csv,tot,3,num,5,67
csvData29230622__0.csv,VORP,1,num,232,-3.5
csvData9925714__1.csv,BPG,3,num,24,0.0
csvData28672318__5.csv,3B,1,num,48,0
csvData14512292__0.csv,AB,2,num,23,265
csvData28386553__1.csv,SB,7,num,7,1
csvData18784108__2.csv,AVG,2,num,8,0.287
csvData29230622__0.csv,YEAR,4,num,211,2012
csvData397377__3.csv,G,1,num,11,36
csvData11859275__0.csv,a,0,num,22,7
csvData3178438__15.csv,SPG,5,num,103,7.1
csvData22678292__1.csv,G,4,num,7,13
csvData24341501__0.csv,LG,3,cate,318,NL
csvData6917053__0.csv,SLG,4,num,13,0.535
csvData16773977__3.csv,MPG,0,num,19,33.8
csvData919002__3.csv,DRtg,6,num,22,102
csvData26817631__5.csv,Rk,3,num,5,10
csvData10051410.csv,JP,5,num,9,21
csvData29230622__3.csv,TEAM,3,cate,95,TBA
csvData10644438.csv,UK,3,num,3,8
csvData24341501__0.csv,IP,9,num,220,25.0
csvData5124506__7.csv,SF,5,num,61,2
csvData21198812__7.csv,AB,3,num,15,33
csvData3178438__15.csv,ORB,3,num,85,8.6
csvData29230622__0.csv,PA,5,num,97,300
csvData14585065__2.csv,BPG,0,num,4,0.6
csvData2688573__2.csv,Date,2,cate,0,"Apr 30, 2011"
csvData9925714__1.csv,3PM,4,num,0,0.7
csvData10671971.csv,Date Left,11,cate,6,Mar 7 '63
csvData29230622__0.csv,G,6,num,90,63
csvData7222492__5.csv,FTA,3,num,98,17.2
csvData22335715__0.csv,3b,2,num,6,0
csvData7222492__5.csv,PPG,5,num,115,69.3
csvData29230622__0.csv,oppSLG,0,num,86,0.404
csvData18493125__12.csv,HR,0,num,42,3
csvData29230622__3.csv,oppSLG,0,num,68,0.412
csvData21180610__2.csv,GP,5,num,30,7
csvData4823585__2.csv,H,9,num,13,2
csvData29230622__3.csv,PA,5,num,51,24
csvData1902536__12.csv,SH,6,num,143,0
csvData6468042__0.csv,DRB,3,num,13,4.6
csvData1902536__12.csv,SH,6,num,40,0
csvData29230622__3.csv,oppSLG,0,num,95,0.424
csvData18784108__2.csv,SO,5,num,17,20
csvData3178438__15.csv,RPG,2,num,101,33.7
csvData21877600__3.csv,AST%,1,num,15,11.0
csvData24341501__0.csv,PPF,4,num,2,111
csvData3178438__15.csv,DRB,0,num,68,23.2
csvData22678292__1.csv,STL%,5,num,2,0.0
csvData29230622__3.csv,VORP,1,num,148,0.3
csvData7222492__5.csv,FGM,7,num,112,22.9
csvData18493125__12.csv,SF,6,num,33,4
csvData8804961__2.csv,SF,1,num,2,3
csvData26817631__5.csv,Rk,3,num,24,54
csvData158232__2.csv,b/s,0,num,18,0.31
csvData7222492__5.csv,FTA,3,num,59,20.2
csvData15025720__2.csv,AB,2,num,11,5
csvData2688573__0.csv,Date,2,cate,28,"May 15, 2011"
csvData28672318__4.csv,AB,6,num,46,5
csvData2688573__2.csv,bb,7,num,19,2
csvData3653270__1.csv,a/s,2,num,5,0.13
csvData29230622__0.csv,YEAR,4,num,82,2012
csvData29230622__0.csv,PA,5,num,341,835
csvData20099586__3.csv,R,7,num,19,42
csvData24341501__0.csv,LG,3,cate,193,AL
csvData21180610__7.csv,AST,2,num,26,113
csvData11105179.csv,Wm US,0,num,2,2
csvData11859275__0.csv,r,1,num,19,1
csvData4823585__2.csv,Player,1,cate,9,F Rios
csvData29230622__3.csv,PA,5,num,186,117
csvData2688573__0.csv,Date,2,cate,27,"Apr 02, 2011"
csvData29230622__0.csv,VORP,1,num,27,4.8
csvData6468042__1.csv,3P%,5,num,12,0.357
csvData24341501__0.csv,SLG,6,num,227,0.0
csvData2688573__0.csv,l,4,num,21,6
csvData11762781__2.csv,sb,6,num,11,0
csvData16589458__0.csv,G,1,num,10,37
csvData26447856__0.csv,SB,0,num,24,0
csvData29230622__0.csv,G,6,num,29,66
csvData3726343__7.csv,AB,3,num,14,17
csvData24341501__0.csv,PPF,4,num,78,96
csvData6605406__1.csv,SPG,0,num,7,0.9
csvData14297814__2.csv,Arch-Thru,2,num,11,0
csvData26447856__0.csv,SB,0,num,4,1
csvData22060727__0.csv,Tm,5,cate,42,SEA
csvData8804961__2.csv,R,4,num,12,15
csvData26649044__3.csv,Rdp,0,num,30,1
csvData14690251__3.csv,G,7,num,17,43
csvData9103974__6.csv,GS,0,num,75,23
csvData21947308__2.csv,SH,5,num,36,0
csvData7222492__5.csv,PF,6,num,107,19.3
csvData20075499__7.csv,SLG,6,num,54,0.167
csvData15025720__1.csv,AB,2,num,3,6
csvData1902536__12.csv,3B,3,num,143,1
csvData8288967__16.csv,Tm,1,cate,96,BOS
csvData7222492__5.csv,FTA,3,num,21,19.5
csvData9103974__6.csv,NAME,5,cate,67,Chad Gaudin
csvData13434912__7.csv,OBP,4,num,79,0.332
csvData18661263__9.csv,AB,3,num,82,367
csvData919002__3.csv,ORB%,7,num,11,0.0
csvData29230622__0.csv,VORP,1,num,94,2.9
csvData11585188__1.csv,Tm,3,cate,20,ORL
csvData11839331__4.csv,GP,4,num,36,81
csvData21300577__1.csv,OBP,4,num,33,0.359
csvData24341501__0.csv,SLG,6,num,228,0.395
csvData14443150__6.csv,3PA,5,num,16,0.1
csvData10074535__12.csv,CS,4,num,36,0
csvData2688573__0.csv,l,4,num,23,5
csvData15283024__1.csv,H,0,num,8,0
csvData11170774.csv,UK,3,num,2,6
csvData9925714__1.csv,3PM,4,num,29,1.9
csvData6468042__1.csv,3PM,2,num,12,2.6
csvData24341501__0.csv,LG,3,cate,344,NL
csvData21300577__1.csv,HR,5,num,2,12
csvData1902536__12.csv,3B,3,num,1,0
csvData24341501__0.csv,PPF,4,num,1,104
csvData16773977__3.csv,PPG,1,num,13,4.1
csvData26724876__3.csv,TOV,3,num,41,1.7
csvData14585065__2.csv,FGM,4,num,23,3.1
csvData24131822__7.csv,oppRPA+,6,num,15,103
csvData24341501__0.csv,SLG,6,num,285,0.342
csvData14443150__6.csv,3PA,5,num,12,3.4
csvData20075499__7.csv,Team,1,cate,47,TOL
csvData10051410.csv,FR,4,num,2,36
csvData23003743__3.csv,BB,9,num,27,0
csvData21180610__2.csv,FG%,4,num,7,0.471
csvData18661263__9.csv,H,2,num,76,0
csvData26817631__5.csv,USG%,7,num,36,23.5
csvData24341501__0.csv,SLG,6,num,100,0.714
csvData21180610__2.csv,GP,5,num,53,18
csvData9925714__1.csv,RPG,9,num,23,6.3
csvData3653270__1.csv,pct,0,num,1,0.105
csvData16461238__3.csv,h,3,num,24,6
csvData14690251__3.csv,Player,6,cate,11,D Baird
csvData8804961__2.csv,3B,5,num,9,0
csvData11859275__3.csv,3b,0,num,20,0
csvData5124506__7.csv,G,1,num,28,21
csvData29230622__3.csv,TEAM,3,cate,199,OAK
csvData1068737__2.csv,3PA,1,num,20,4.4
csvData11839331__4.csv,TOV,3,num,51,2.8
csvData919002__3.csv,G,2,num,8,21
csvData26724876__3.csv,PF,7,num,20,1.7
csvData29230622__3.csv,G,6,num,68,19
csvData14443150__6.csv,PPG,6,num,22,7.3
csvData22709338__0.csv,gdp,6,num,16,0
csvData6917053__0.csv,SO,3,num,2,4
csvData28672318__5.csv,BB,4,num,32,1
csvData10644438.csv,Wm US,0,num,7,12
csvData21877600__3.csv,GS,7,num,6,1
csvData24341501__0.csv,LG,3,cate,179,NL
csvData397377__3.csv,Rk,2,num,23,28
csvData7222492__5.csv,BPG,2,num,93,2.8
csvData28672318__5.csv,RBI,8,num,22,1
csvData21877600__3.csv,Rk,8,num,10,51
csvData6444295__7.csv,APG,5,num,22,0.5
csvData21180610__7.csv,DRB,3,num,24,101
csvData1902536__12.csv,BB,1,num,158,13
csvData14512292__0.csv,OBP,1,num,9,0.222
csvData29230622__0.csv,TEAM,3,cate,151,TBA
csvData5124506__7.csv,SF,5,num,6,0
csvData29230622__0.csv,PA,5,num,323,459
csvData20075499__7.csv,BB,5,num,18,4
csvData397377__3.csv,G,1,num,13,8
csvData11839331__4.csv,TOV,3,num,31,1.5
csvData26447856__0.csv,H,6,num,15,44
csvData23141915__1.csv,Tm,0,cate,5,Tm
csvData14518660__14.csv,RAA,1,cate,70,-0
csvData15025720__0.csv,Team,5,cate,13,CHA
csvData18493125__12.csv,SB,3,num,4,0
csvData27526946__4.csv,2B,1,num,10,2
csvData27008272__5.csv,PPG,1,num,27,6.9
csvData10354220.csv,IT,2,num,1,36
csvData10074535__12.csv,SH,3,num,33,0
csvData24442720__5.csv,PF,5,num,10,2.9
csvData3871380__3.csv,gdp,4,num,17,0
csvData10046644.csv,Wm Alpha,1,cate,6,L
csvData18661263__9.csv,H,2,num,18,63
csvData13434912__7.csv,OPS,5,num,54,0.839
csvData6605406__3.csv,PPG,2,num,7,6.0
csvData29230622__0.csv,PA,5,num,143,33
csvData6917053__0.csv,SLG,4,num,14,0.289
csvData10597853.csv,IT,2,num,9,52
csvData29230622__3.csv,TEAM,3,cate,102,PIT
csvData1786628__7.csv,AST%,8,num,1,13.3
csvData29230622__0.csv,oppSLG,0,num,251,0.414
csvData1902536__12.csv,BB,1,num,4,2
csvData3726343__7.csv,GIDP,2,num,36,1
csvData26724876__2.csv,PPG,3,num,29,15.9
csvData10219632.csv,FR,4,num,1,34
csvData1902536__12.csv,CS,4,num,97,1
csvData1786628__7.csv,ORtg,6,num,14,163
csvData24341501__0.csv,SLG,6,num,53,0.406
csvData26724876__2.csv,APG,1,num,12,0.4
csvData24341501__0.csv,IP,9,num,245,70.3
csvData3726343__7.csv,SB,6,num,35,0
csvData11762781__2.csv,po,1,num,11,18
csvData18493125__12.csv,SF,6,num,5,0
csvData12441316__3.csv,Opp,3,cate,7,TOR
csvData3871380__3.csv,sb,1,num,26,1
csvData11859275__3.csv,2b,5,num,17,1
csvData26817631__5.csv,BLK%,5,num,8,4.4
csvData12976003__3.csv,FTA,3,num,0,0.2
csvData24341501__0.csv,LG,3,cate,228,NL
csvData10074535__0.csv,OPS,5,num,11,0.71
csvData24131822__7.csv,PPF,1,num,26,100
csvData26724876__3.csv,PF,7,num,9,1.6
csvData10597853.csv,JP,5,num,1,5
csvData10074535__12.csv,OPS,2,num,19,0.802
csvData7222492__5.csv,BPG,2,num,1,3.8
csvData21180610__7.csv,3P%,1,num,35,0.0
csvData15025720__1.csv,Notes,4,cate,2,500th career RBI
csvData14690251__3.csv,GIDP,0,num,10,0
csvData24341501__0.csv,oppOBP,8,num,123,0.329
csvData28672318__5.csv,RBI,8,num,28,5
csvData1902536__12.csv,CS,4,num,105,2
csvData6468042__2.csv,GP,0,num,56,75
csvData29230622__0.csv,YEAR,4,num,187,2012
csvData11762781__2.csv,rbi,2,num,20,0
csvData26447856__0.csv,SH,1,num,19,4
csvData18661263__9.csv,OPS,0,num,86,0.655
csvData21180610__7.csv,Player,6,cate,26,Carl Elliott
csvData10020331.csv,DE,6,num,10,48
csvData11762781__2.csv,Date,5,cate,14,"Feb 23, 2013"
csvData1902536__12.csv,OBP,7,num,120,0.361
csvData26724876__3.csv,RPG,1,num,20,5.3
csvData21877600__3.csv,DRtg,2,num,11,81
csvData10938189.csv,Opponent,1,cate,2,Lincoln (Mo.)
csvData10407982.csv,FR,4,num,1,34
csvData2688573__2.csv,l,4,num,2,14
csvData6974424__2.csv,h,3,num,23,9
csvData3726343__7.csv,AB,3,num,36,54
csvData20099586__3.csv,Team,4,cate,23,MIL
csvData21947308__2.csv,AB,3,num,12,5
csvData15025720__0.csv,3B,3,num,7,0
csvData11839331__4.csv,GP,4,num,42,78
csvData15025720__2.csv,3B,3,num,11,0
csvData2688573__2.csv,era,3,num,5,4.77
csvData1902536__12.csv,G,2,num,22,4
csvData6917053__0.csv,POS,1,cate,7,3B
csvData15933779__2.csv,Opp,2,cate,22,SAS
csvData13434912__7.csv,RBI,3,num,22,60
csvData6468042__0.csv,3P%,5,num,29,0.416
csvData18786685__0.csv,MPG,4,num,11,22.9
csvData10051410.csv,FR,4,num,5,42
csvData158232__2.csv,pct,5,num,15,0.181
csvData9103974__6.csv,NAME,5,cate,62,Chris Sale
csvData21180610__0.csv,FTM,2,num,12,51
csvData24341501__0.csv,PPF,4,num,158,104
csvData18661263__9.csv,OPS,0,num,31,0.0
csvData24341501__0.csv,oppOBP,8,num,32,0.323
csvData10911563.csv,CN (cm),7,num,5,92
csvData29230622__3.csv,PA,5,num,54,310
csvData13434912__7.csv,OBP,4,num,56,0.238
csvData28386553__1.csv,GIDP,1,num,21,3
csvData10911563.csv,JP,5,num,2,7
csvData3871380__3.csv,2b,8,num,8,1
csvData3726343__7.csv,CS,1,num,28,0
csvData29230622__0.csv,YEAR,4,num,176,2012
csvData1902536__12.csv,OBP,7,num,167,0.185
csvData18661263__9.csv,3B,1,num,31,0
csvData10074535__12.csv,SLG,1,num,17,0.2
csvData7222492__5.csv,BPG,2,num,10,3.8
csvData5124506__7.csv,SF,5,num,28,0
csvData10911563.csv,JP,5,num,1,5
csvData29230622__0.csv,TEAM,3,cate,312,MIA
csvData7222492__5.csv,FGM,7,num,1,26.7
csvData3871380__3.csv,hr,3,num,17,2
csvData24341501__0.csv,oppOPS,0,num,154,0.741
csvData24341501__0.csv,oppOBP,8,num,249,0.317
csvData3178438__15.csv,ORB,3,num,65,12.7
csvData13726780__2.csv,Tm,2,cate,14,IND
csvData3178438__15.csv,TOV,1,num,5,16.3
csvData1902536__12.csv,CS,4,num,17,3
csvData1902536__12.csv,SH,6,num,82,0
csvData284731__0.csv,Pos,5,num,1,10
csvData28672318__5.csv,Result,0,cate,13,W 15-2 vs TEX
csvData9103974__6.csv,PA,7,num,42,366
csvData28672318__4.csv,RBI,8,num,44,3
csvData2688573__0.csv,bb,7,num,7,5
csvData20075499__7.csv,2B,0,num,70,21
csvData1902536__12.csv,BB,1,num,136,6
csvData17658548__0.csv,avg,8,num,21,0.196
csvData14690251__3.csv,OPS,4,num,26,0.617
csvData14443150__8.csv,PPG,6,num,15,1.2
csvData11839331__7.csv,FGA,4,num,1,9.9
csvData26724876__3.csv,RPG,1,num,14,2.4
csvData29230622__3.csv,G,6,num,61,12
csvData7222492__5.csv,PF,6,num,22,18.8
csvData11859275__3.csv,3b,0,num,3,0
csvData20099586__3.csv,SO,2,num,29,104
csvData24341501__0.csv,SLG,6,num,145,0.571
csvData18661263__9.csv,H,2,num,13,85
csvData15025720__1.csv,C-G#,0,num,9,1253
csvData24341501__0.csv,TEAM,2,cate,90,CHA
csvData3726343__7.csv,Team,9,cate,26,MTS
csvData22678292__1.csv,G,4,num,14,32
csvData14443150__6.csv,3PM,2,num,0,1.2
csvData18493125__12.csv,2B,7,num,36,9
csvData21300577__1.csv,2B,3,num,15,10
csvData3178438__15.csv,ORB,3,num,88,12.3
csvData9103974__6.csv,GS,0,num,15,23
csvData6468042__0.csv,3PM,2,num,32,1.8
csvData24341501__0.csv,oppOBP,8,num,22,0.308
csvData9079863__8.csv,Tm,4,cate,30,GSW
csvData24341501__0.csv,IP,9,num,240,181.0
csvData6468042__0.csv,GP,0,num,22,69
csvData6605406__3.csv,FTA,4,num,15,1.5
csvData28672318__5.csv,H,3,num,24,4
csvData15025720__1.csv,3B,3,num,20,0
csvData6468042__0.csv,GP,0,num,31,75
csvData397377__3.csv,AST%,0,num,22,6.7
csvData29230622__0.csv,PA,5,num,253,34
csvData9079863__8.csv,Tm,4,cate,15,GSW
csvData29230622__3.csv,VORP,1,num,65,5.4
csvData12976003__3.csv,GP,2,num,29,30
csvData20075499__7.csv,CS,2,num,67,0
csvData24341501__0.csv,LG,3,cate,114,NL
csvData19387543__3.csv,avg,5,num,10,0.309
csvData2792289__3.csv,Rk,6,num,4,8
csvData24341501__0.csv,oppOBP,8,num,110,0.318
csvData13434912__7.csv,R,0,num,96,36
csvData15283024__1.csv,H,0,num,29,2
csvData29230622__3.csv,oppSLG,0,num,204,0.411
csvData10074535__0.csv,AVG,7,num,38,0.277
csvData18786685__0.csv,FT%,2,num,18,0.809
csvData22335715__0.csv,a,3,num,24,9
csvData23141915__1.csv,Tm,0,cate,7,UTA
csvData5124506__7.csv,CS,3,num,55,0
csvData10597853.csv,JP,5,num,6,15
csvData12976003__3.csv,ORB,4,num,1,0.6
csvData29230622__3.csv,TEAM,3,cate,107,DET
csvData11839331__4.csv,FGA,0,num,59,6.3
csvData14443150__8.csv,PPG,6,num,39,0.3
csvData6468042__0.csv,3P%,5,num,19,0.372
csvData10074535__12.csv,OPS,2,num,20,0.811
csvData10219632.csv,CN (cm),7,num,7,98
csvData15025720__1.csv,3B,3,num,4,0
csvData21180610__2.csv,3PM,1,num,46,50
csvData18784108__2.csv,SF,6,num,38,2
csvData14690251__3.csv,OPS,4,num,29,0.25
csvData2688573__0.csv,2b,5,num,20,3
csvData6468042__1.csv,DRB,3,num,27,2.4
csvData26724876__3.csv,GP,4,num,7,38
csvData29230622__3.csv,TEAM,3,cate,91,PIT
csvData10074535__0.csv,SF,6,num,51,1
csvData6468042__1.csv,STL,6,num,16,1.2
csvData27008272__5.csv,3P%,2,num,2,0.333
csvData1902536__12.csv,G,2,num,8,32
csvData1211158__2.csv,cs,4,num,2,1
csvData18661263__9.csv,OPS,0,num,41,0.607
csvData28672318__4.csv,Result,0,cate,18,W 10-0 vs BOS
csvData3178438__15.csv,DRB,0,num,35,20.3
csvData1211158__2.csv,cs,4,num,21,0
csvData23138641__17.csv,Team,6,cate,159,Calgary
csvData29230622__3.csv,oppSLG,0,num,173,0.416
csvData8804961__3.csv,OBP,6,num,26,0.277
csvData1068737__2.csv,FTM,7,num,15,1.2
csvData23003743__0.csv,SH,2,num,10,4
csvData3726343__7.csv,SH,0,num,41,0
csvData21947308__0.csv,H,4,num,18,0
csvData21300577__1.csv,3B,2,num,8,0
csvData29230622__3.csv,PA,5,num,130,44
csvData10074535__12.csv,OPS,2,num,41,1.2
csvData27008272__5.csv,Team,6,cate,4,DUQ
csvData18661263__9.csv,H,2,num,35,30
csvData8288967__15.csv,Tm,1,cate,102,MIN
csvData10074535__12.csv,SF,8,num,66,1
csvData29230622__3.csv,VORP,1,num,152,-5.9
csvData1902536__12.csv,RBI,8,num,45,2
csvData10074535__12.csv,OPS,2,num,17,0.476
csvData26649044__3.csv,oRAR,1,num,31,1
csvData3726343__7.csv,SF,5,num,7,0
csvData10074535__12.csv,POS,0,cate,51,SS
csvData21180610__7.csv,MIN,0,num,40,236.6
csvData13434912__7.csv,OBP,4,num,22,0.303
csvData23003743__3.csv,2B,7,num,12,7
csvData10671971.csv,Regiment,6,cate,9,19 GA
csvData10074535__0.csv,Player,1,cate,24,K Eichas
csvData21180610__0.csv,#,0,num,14,96
csvData29230622__0.csv,PA,5,num,112,230
csvData18786685__0.csv,PF,8,num,17,0.2
csvData3178438__15.csv,ORB,3,num,112,12.5
csvData18661263__9.csv,AB,3,num,57,166
csvData27526946__4.csv,Yrs,5,num,21,2
csvData8288967__15.csv,Tm,1,cate,99,TOR
csvData1902536__12.csv,3B,3,num,139,2
csvData29230622__3.csv,YEAR,4,num,118,2012
csvData21947308__0.csv,AB,3,num,13,2
csvData6605406__3.csv,FTM,6,num,36,1.6
csvData3726343__7.csv,SF,5,num,5,0
csvData5124506__7.csv,G,1,num,11,102
csvData29230622__0.csv,YEAR,4,num,227,2012
csvData6468042__1.csv,STL,6,num,13,1.7
csvData22709338__0.csv,gdp,6,num,26,0
csvData6468042__0.csv,3PM,2,num,44,2.7
csvData10074535__0.csv,SH,3,num,38,1
csvData11839331__7.csv,ORB,3,num,9,1.2
csvData20075499__7.csv,Team,1,cate,2,LOU
csvData21947308__0.csv,SH,5,num,1,0
csvData29230622__0.csv,oppSLG,0,num,359,0.421
csvData21180610__2.csv,3PM,1,num,9,1
csvData15025720__5.csv,R,1,num,0,0
csvData21877600__3.csv,BLK%,4,num,1,17.4
csvData15283024__1.csv,SB,4,num,39,1
csvData24341501__0.csv,LG,3,cate,62,NL
csvData3726343__7.csv,AVG,8,num,13,0.429
csvData26724876__3.csv,RPG,1,num,47,1.9
csvData3178438__15.csv,FG%,6,num,7,0.433
csvData26817631__5.csv,BLK%,5,num,33,0.0
csvData22335715__0.csv,gdp,4,num,20,0
csvData397377__3.csv,Rk,2,num,26,25
csvData10597853.csv,IT,2,num,10,54
csvData8804961__2.csv,OBP,6,num,1,0.0
csvData10364341.csv,JP,5,num,1,5
csvData7222492__5.csv,FGA,0,num,118,51.9
csvData28386553__1.csv,SB,7,num,25,0
csvData10074535__12.csv,BB,5,num,61,37
csvData16773977__3.csv,PF,7,num,11,2.7
csvData21300577__1.csv,R,1,num,28,56
csvData23138641__17.csv,Team,6,cate,119,Florida
csvData21180610__7.csv,AST,2,num,40,31
csvData11859275__3.csv,e,4,num,3,0
csvData20075499__7.csv,CS,2,num,85,1
csvData29230622__3.csv,G,6,num,80,6
csvData9702682__1.csv,r,3,num,16,4
csvData10887965.csv,Wm US,1,num,6,10
csvData29230622__0.csv,VORP,1,num,358,4.5
csvData14518660__14.csv,Tm,5,cate,52,NYG
csvData28681743__3.csv,Player,0,cate,25,Jean-Michel Mipoka
csvData16461238__3.csv,gdp,1,num,7,0
csvData18661263__9.csv,3B,1,num,18,0
csvData17658548__0.csv,h,7,num,28,11
csvData24341501__0.csv,YEAR,1,num,33,2012
csvData1902536__12.csv,OBP,7,num,88,0.225
csvData26649044__3.csv,Rpos,6,num,28,-1
csvData29230622__0.csv,G,6,num,352,74
csvData21947308__0.csv,IBB,2,num,18,0
csvData28672318__4.csv,H,3,num,37,2
csvData24341501__0.csv,PPF,4,num,155,99
csvData10046644.csv,UK,3,num,0,2
csvData10219632.csv,Wm US,1,num,9,16
csvData397377__3.csv,BLK%,6,num,17,3.0
csvData22060727__0.csv,Tm,5,cate,38,SEA
csvData24341501__0.csv,oppOPS,0,num,214,0.672
csvData16773977__3.csv,MPG,0,num,7,20.2
csvData29230622__3.csv,VORP,1,num,12,4.1
csvData6605406__1.csv,GP,1,num,2,23
csvData23003743__0.csv,SH,2,num,20,1
csvData27432177__1.csv,SH,4,num,7,1
csvData15283024__1.csv,Team,5,cate,39,SFN
csvData14518660__14.csv,Tm,5,cate,62,BSN
csvData26724876__3.csv,TOV,3,num,45,0.7
csvData24341501__0.csv,SLG,6,num,106,0.432
csvData18493125__12.csv,H,9,num,21,76
csvData16773977__3.csv,Team,5,cate,15,CU
csvData6605406__1.csv,SPG,0,num,3,0.3
csvData10354220.csv,DE,6,num,0,28
csvData18784108__2.csv,R,7,num,35,9
csvData6605406__3.csv,PPG,2,num,10,8.9
csvData26724876__3.csv,FGM,2,num,16,3.0
csvData397377__3.csv,GmSc,3,num,18,2.7
csvData8804961__3.csv,SF,1,num,25,1
csvData1902536__12.csv,G,2,num,14,43
csvData10074535__0.csv,SH,3,num,27,1
csvData29230622__3.csv,VORP,1,num,104,25.0
csvData919002__3.csv,USG%,8,num,33,10.6
csvData20075499__7.csv,CS,2,num,63,2
csvData11165008__3.csv,k,1,num,14,18
csvData6605406__1.csv,GP,1,num,13,17
csvData22709338__0.csv,cs,4,num,16,1
csvData16461238__3.csv,k,7,num,11,5
csvData24341501__0.csv,TEAM,2,cate,62,NYN
csvData27526946__4.csv,3B,2,num,4,12
csvData3653270__1.csv,m,1,num,15,20
csvData10074535__12.csv,BB,5,num,36,33
csvData3178438__15.csv,FG%,6,num,119,0.429
csvData26649044__3.csv,oRAR,1,num,1,-2
csvData23138641__17.csv,Team,6,cate,68,Philadelphia
csvData29230622__0.csv,TEAM,3,cate,40,CHN
csvData1902536__12.csv,G,2,num,10,4
csvData18784108__2.csv,Player,9,cate,36,M Rojas
csvData18493125__12.csv,SH,4,num,8,0
csvData24341501__0.csv,oppOBP,8,num,152,0.316
csvData22709338__0.csv,cs,4,num,13,0
csvData28672318__5.csv,3B,1,num,32,0
csvData11839331__4.csv,FGA,0,num,7,13.1
csvData29230622__3.csv,YEAR,4,num,135,2012
csvData9103974__6.csv,PPF,1,num,49,101
csvData21180610__2.csv,PTS,3,num,27,357
csvData29230622__3.csv,G,6,num,192,24
csvData5124506__7.csv,CS,3,num,47,0
csvData8804961__3.csv,SF,1,num,18,5
csvData27432177__1.csv,SF,0,num,13,0
csvData29230622__0.csv,TEAM,3,cate,271,ANA
csvData26817631__5.csv,Rk,3,num,30,57
csvData21300577__1.csv,3B,2,num,42,1
csvData1211158__2.csv,gdp,2,num,19,0
csvData11128235.csv,Wm US,1,num,3,4
csvData10074535__0.csv,AB,2,num,37,335
csvData14518660__14.csv,Tm,5,cate,12,BRO
csvData20099586__3.csv,SH,3,num,8,1
csvData158232__2.csv,k,1,num,6,285
csvData9103974__6.csv,oppSLG,3,num,61,0.385
csvData1902536__12.csv,OBP,7,num,77,0.571
csvData29230622__3.csv,PA,5,num,21,243
csvData2688573__2.csv,er,6,num,11,6
csvData27432177__1.csv,SF,0,num,2,0
csvData24131822__7.csv,oppTAv,4,num,2,0.26
csvData8288967__16.csv,Tm,1,cate,113,BOS
csvData6468042__0.csv,STL,6,num,24,0.9
